match_id,inning,batting_team,bowling_team,over,ball,batsman,non_striker,bowler,is_super_over,wide_runs,bye_runs,legbye_runs,noball_runs,penalty_runs,batsman_runs,extra_runs,total_runs,player_dismissed,dismissal_kind,fielder
551,2,Chennai Super Kings,Sunrisers Hyderabad,10,6,F du Plessis,MS Dhoni,MC Henriques,0,0,0,0,0,0,0,0,0,,,
551,2,Chennai Super Kings,Sunrisers Hyderabad,11,1,MS Dhoni,F du Plessis,TA Boult,0,0,0,0,0,0,4,0,4,,,
551,2,Chennai Super Kings,Sunrisers Hyderabad,11,2,MS Dhoni,F du Plessis,TA Boult,0,0,0,0,0,0,1,0,1,,,
551,2,Chennai Super Kings,Sunrisers Hyderabad,11,3,F du Plessis,MS Dhoni,TA Boult,0,0,0,0,0,0,4,0,4,,,
551,2,Chennai Super Kings,Sunrisers Hyderabad,11,4,F du Plessis,MS Dhoni,TA Boult,0,0,0,0,0,0,1,0,1,,,
551,2,Chennai Super Kings,Sunrisers Hyderabad,11,5,MS Dhoni,F du Plessis,TA Boult,0,0,0,0,0,0,1,0,1,,,
551,2,Chennai Super Kings,Sunrisers Hyderabad,11,6,F du Plessis,MS Dhoni,TA Boult,0,0,0,0,0,0,1,0,1,,,
551,2,Chennai Super Kings,Sunrisers Hyderabad,12,1,F du Plessis,MS Dhoni,P Kumar,0,0,0,0,0,0,1,0,1,,,
551,2,Chennai Super Kings,Sunrisers Hyderabad,12,2,MS Dhoni,F du Plessis,P Kumar,0,0,0,0,0,0,1,0,1,,,
551,2,Chennai Super Kings,Sunrisers Hyderabad,12,3,F du Plessis,MS Dhoni,P Kumar,0,0,0,0,0,0,1,0,1,,,
551,2,Chennai Super Kings,Sunrisers Hyderabad,12,4,MS Dhoni,F du Plessis,P Kumar,0,0,0,0,0,0,1,0,1,,,
551,2,Chennai Super Kings,Sunrisers Hyderabad,12,5,F du Plessis,MS Dhoni,P Kumar,0,1,0,0,0,0,0,1,1,,,
551,2,Chennai Super Kings,Sunrisers Hyderabad,12,6,F du Plessis,MS Dhoni,P Kumar,0,0,0,0,0,0,2,0,2,,,
551,2,Chennai Super Kings,Sunrisers Hyderabad,12,7,F du Plessis,MS Dhoni,P Kumar,0,0,0,0,0,0,4,0,4,,,
551,2,Chennai Super Kings,Sunrisers Hyderabad,13,1,MS Dhoni,F du Plessis,A Ashish Reddy,0,0,0,0,0,0,2,0,2,,,
551,2,Chennai Super Kings,Sunrisers Hyderabad,13,2,MS Dhoni,F du Plessis,A Ashish Reddy,0,0,0,0,0,0,1,0,1,,,
551,2,Chennai Super Kings,Sunrisers Hyderabad,13,3,F du Plessis,MS Dhoni,A Ashish Reddy,0,0,0,0,0,0,1,0,1,,,
551,2,Chennai Super Kings,Sunrisers Hyderabad,13,4,MS Dhoni,F du Plessis,A Ashish Reddy,0,0,0,0,0,0,0,0,0,F du Plessis,run out,A Ashish Reddy
551,2,Chennai Super Kings,Sunrisers Hyderabad,13,5,MS Dhoni,P Negi,A Ashish Reddy,0,0,0,0,0,0,0,0,0,MS Dhoni,bowled,
551,2,Chennai Super Kings,Sunrisers Hyderabad,13,6,DJ Bravo,P Negi,A Ashish Reddy,0,0,0,0,0,0,1,0,1,,,
551,2,Chennai Super Kings,Sunrisers Hyderabad,14,1,DJ Bravo,P Negi,MC Henriques,0,0,0,0,0,0,0,0,0,,,
551,2,Chennai Super Kings,Sunrisers Hyderabad,14,2,DJ Bravo,P Negi,MC Henriques,0,0,0,0,0,0,0,0,0,,,
551,2,Chennai Super Kings,Sunrisers Hyderabad,14,3,DJ Bravo,P Negi,MC Henriques,0,0,0,0,0,0,1,0,1,,,
551,2,Chennai Super Kings,Sunrisers Hyderabad,14,4,P Negi,DJ Bravo,MC Henriques,0,0,0,0,0,0,0,0,0,,,
551,2,Chennai Super Kings,Sunrisers Hyderabad,14,5,P Negi,DJ Bravo,MC Henriques,0,0,0,0,0,0,0,0,0,,,
551,2,Chennai Super Kings,Sunrisers Hyderabad,14,6,P Negi,DJ Bravo,MC Henriques,0,0,0,0,0,0,0,0,0,,,
551,2,Chennai Super Kings,Sunrisers Hyderabad,15,1,DJ Bravo,P Negi,A Ashish Reddy,0,0,0,0,0,0,1,0,1,,,
551,2,Chennai Super Kings,Sunrisers Hyderabad,15,2,P Negi,DJ Bravo,A Ashish Reddy,0,0,0,0,0,0,1,0,1,,,
551,2,Chennai Super Kings,Sunrisers Hyderabad,15,3,DJ Bravo,P Negi,A Ashish Reddy,0,0,0,0,0,0,1,0,1,,,
551,2,Chennai Super Kings,Sunrisers Hyderabad,15,4,P Negi,DJ Bravo,A Ashish Reddy,0,0,0,0,0,0,6,0,6,,,
551,2,Chennai Super Kings,Sunrisers Hyderabad,15,5,P Negi,DJ Bravo,A Ashish Reddy,0,0,0,0,0,0,4,0,4,,,
551,2,Chennai Super Kings,Sunrisers Hyderabad,15,6,P Negi,DJ Bravo,A Ashish Reddy,0,0,0,0,0,0,1,0,1,,,
551,2,Chennai Super Kings,Sunrisers Hyderabad,16,1,P Negi,DJ Bravo,P Kumar,0,0,0,0,0,0,1,0,1,,,
551,2,Chennai Super Kings,Sunrisers Hyderabad,16,2,DJ Bravo,P Negi,P Kumar,0,0,0,0,0,0,1,0,1,,,
551,2,Chennai Super Kings,Sunrisers Hyderabad,16,3,P Negi,DJ Bravo,P Kumar,0,0,0,0,0,0,1,0,1,,,
551,2,Chennai Super Kings,Sunrisers Hyderabad,16,4,DJ Bravo,P Negi,P Kumar,0,0,0,0,0,0,1,0,1,,,
551,2,Chennai Super Kings,Sunrisers Hyderabad,16,5,P Negi,DJ Bravo,P Kumar,0,0,0,0,0,0,1,0,1,,,
551,2,Chennai Super Kings,Sunrisers Hyderabad,16,6,DJ Bravo,P Negi,P Kumar,0,0,0,0,0,0,1,0,1,,,
551,2,Chennai Super Kings,Sunrisers Hyderabad,17,1,DJ Bravo,P Negi,B Kumar,0,0,0,0,0,0,4,0,4,,,
551,2,Chennai Super Kings,Sunrisers Hyderabad,17,2,DJ Bravo,P Negi,B Kumar,0,0,0,0,0,0,1,0,1,,,
551,2,Chennai Super Kings,Sunrisers Hyderabad,17,3,P Negi,DJ Bravo,B Kumar,0,0,0,0,0,0,0,0,0,P Negi,bowled,
551,2,Chennai Super Kings,Sunrisers Hyderabad,17,4,RA Jadeja,DJ Bravo,B Kumar,0,0,0,0,0,0,2,0,2,,,
551,2,Chennai Super Kings,Sunrisers Hyderabad,17,5,RA Jadeja,DJ Bravo,B Kumar,0,0,0,0,0,0,1,0,1,,,
551,2,Chennai Super Kings,Sunrisers Hyderabad,17,6,DJ Bravo,RA Jadeja,B Kumar,0,0,0,0,0,0,0,0,0,,,
551,2,Chennai Super Kings,Sunrisers Hyderabad,18,1,RA Jadeja,DJ Bravo,TA Boult,0,0,0,0,0,0,1,0,1,,,
551,2,Chennai Super Kings,Sunrisers Hyderabad,18,2,DJ Bravo,RA Jadeja,TA Boult,0,0,0,0,0,0,1,0,1,,,
551,2,Chennai Super Kings,Sunrisers Hyderabad,18,3,RA Jadeja,DJ Bravo,TA Boult,0,0,0,0,0,0,2,0,2,,,
551,2,Chennai Super Kings,Sunrisers Hyderabad,18,4,RA Jadeja,DJ Bravo,TA Boult,0,0,0,0,0,0,2,0,2,,,
551,2,Chennai Super Kings,Sunrisers Hyderabad,18,5,RA Jadeja,DJ Bravo,TA Boult,0,0,0,0,0,0,1,0,1,,,
551,2,Chennai Super Kings,Sunrisers Hyderabad,18,6,DJ Bravo,RA Jadeja,TA Boult,0,0,0,0,0,0,4,0,4,,,
551,2,Chennai Super Kings,Sunrisers Hyderabad,19,1,RA Jadeja,DJ Bravo,B Kumar,0,0,0,0,0,0,1,0,1,,,
551,2,Chennai Super Kings,Sunrisers Hyderabad,19,2,DJ Bravo,RA Jadeja,B Kumar,0,0,0,0,0,0,1,0,1,,,
551,2,Chennai Super Kings,Sunrisers Hyderabad,19,3,RA Jadeja,DJ Bravo,B Kumar,0,0,0,0,0,0,1,0,1,,,
551,2,Chennai Super Kings,Sunrisers Hyderabad,19,4,DJ Bravo,RA Jadeja,B Kumar,0,0,0,0,0,0,1,0,1,,,
551,2,Chennai Super Kings,Sunrisers Hyderabad,19,5,RA Jadeja,DJ Bravo,B Kumar,0,0,0,0,0,0,1,0,1,,,
551,2,Chennai Super Kings,Sunrisers Hyderabad,19,6,DJ Bravo,RA Jadeja,B Kumar,0,0,0,0,0,0,4,0,4,,,
551,2,Chennai Super Kings,Sunrisers Hyderabad,20,1,RA Jadeja,DJ Bravo,P Kumar,0,0,0,1,0,0,0,1,1,,,
551,2,Chennai Super Kings,Sunrisers Hyderabad,20,2,DJ Bravo,RA Jadeja,P Kumar,0,1,0,0,0,0,0,1,1,,,
551,2,Chennai Super Kings,Sunrisers Hyderabad,20,3,DJ Bravo,RA Jadeja,P Kumar,0,0,0,0,0,0,1,0,1,,,
551,2,Chennai Super Kings,Sunrisers Hyderabad,20,4,RA Jadeja,DJ Bravo,P Kumar,0,0,0,0,0,0,1,0,1,,,
551,2,Chennai Super Kings,Sunrisers Hyderabad,20,5,DJ Bravo,RA Jadeja,P Kumar,0,0,0,0,0,0,1,0,1,,,
551,2,Chennai Super Kings,Sunrisers Hyderabad,20,6,RA Jadeja,DJ Bravo,P Kumar,0,0,0,0,0,0,1,0,1,,,
551,2,Chennai Super Kings,Sunrisers Hyderabad,20,7,DJ Bravo,RA Jadeja,P Kumar,0,0,0,0,0,0,0,0,0,,,
